-4.5
-0.5
3.0
6.5
-2.0
12.0
14.5
5.5
1.5
9.0
12.5
15.0
5.5
5.5
6.0
2.5
11.5
6.0
10.5
13.0
11.5
12.0
19.5
21.0
19.5
21.0
18.0
19.5
11.0
10.0
22.0
20.0
21.5
18.0
16.0
22.5
8.5
11.5
10.5
13.0
7.0
16.0
14.5
7.5
12.5
6.0
11.0
8.5
9.5
10.0
8.5
12.0
9.5
9.0
12.0
15.5
5.5
11.5
15.5
7.5
14.0
10.0
15.5
14.0
14.0
8.0
14.5
14.5
11.5
12.0
8.5
14.5
10.0
13.0
26.0
17.5
11.5
9.0
13.0
9.5
12.5
8.5
13.0
8.5
16.5
4.5
8.5
5.0
5.0
5.0
11.5
12.0
6.5
18.0
22.5
22.5
22.5
20.5
21.5
21.0
