-8.5
-1.5
4.5
3.0
11.5
13.5
11.0
19.0
14.5
7.0
18.5
11.0
8.5
11.5
14.5
11.5
14.0
14.5
16.0
19.0
13.0
12.5
5.5
8.5
7.5
19.0
3.5
19.0
19.0
6.5
16.0
16.0
11.0
16.5
18.0
14.5
10.0
8.5
14.5
13.0
9.5
10.0
11.0
11.5
9.5
11.0
10.0
14.5
17.5
11.5
14.5
7.5
16.5
11.0
11.0
11.0
12.0
13.5
9.0
11.5
8.0
10.0
4.0
3.0
13.5
12.5
10.0
13.0
9.0
18.0
13.5
15.5
18.5
12.5
12.5
11.5
8.5
9.0
6.5
11.0
9.0
9.0
12.0
12.0
10.5
7.5
10.0
10.0
10.0
11.5
13.0
11.0
10.5
7.0
9.0
4.5
10.0
1.5
14.5
2.0
