7.0
11.0
15.5
12.5
22.0
18.5
20.0
23.0
26.0
26.0
23.5
23.0
27.5
28.5
28.5
27.0
25.5
25.0
26.5
24.0
27.5
28.0
15.0
31.0
28.0
28.0
29.5
29.5
29.5
29.5
27.0
28.5
28.0
25.0
20.5
24.5
16.0
14.5
15.0
27.5
25.0
22.0
28.0
28.0
22.0
23.5
28.0
22.5
28.0
26.5
25.0
27.5
27.5
24.5
29.5
32.5
29.5
31.0
28.0
26.5
25.0
23.5
15.0
28.0
29.5
25.0
25.0
18.0
19.5
25.5
25.5
8.0
10.0
18.5
24.0
25.5
25.5
25.5
25.5
24.0
24.0
21.0
24.0
23.0
13.0
19.5
24.0
18.0
26.5
16.0
25.0
25.0
23.5
25.5
27.0
28.0
22.5
22.0
20.5
20.5
